0.0,44
0.890625,332800
1.84375,668783
2.796875,1040406
3.625,1421787
4.484375,1766743
5.453125,2118475
6.328125,2434458
7.1875,2821443
8.21875,3148224
9.140625,3401451
10.046875,3730865
10.96875,4107769
11.9375,4490382
12.8125,4800028
13.84375,5183065
14.859375,5484988
15.859375,5918821
16.796875,6251059
17.640625,6602921
18.484375,6961929
19.4375,7310479
20.3125,7665835
21.1875,8004037
22.03125,8395059
22.984375,8736826
23.875,9050142
24.765625,9363768
25.703125,9699189
26.640625,10025578
27.578125,10361875
28.453125,10671980
29.4375,11103768
30.4375,11446975
31.390625,11829602
32.28125,12213841
33.25,12595432
34.21875,12948574
35.125,13291441
36.03125,13665969
36.875,14005242
37.71875,14354279
38.703125,14661300
39.71875,15007046
40.5625,15337096
41.34375,15652680
42.3125,15984076
43.140625,16345470
44.046875,16687841
44.96875,17059358
45.890625,17453004
46.828125,17794576
47.78125,18149043
48.6875,18496525
49.578125,18811531
50.484375,19164597
51.453125,19518822
52.40625,19890837
53.359375,20251356
54.34375,20652603
55.34375,21003690
56.3125,21326240
57.1875,21724383
58.09375,22078838
59.03125,22453230
59.984375,22797340
60.90625,23143516
61.890625,23530160
62.89062,23902726
63.78125,24180728
64.75,24492547
65.703125,24860453
66.609375,25190933
67.484375,25549315
68.46875,25903605
69.4375,26233721
70.375,26551375
71.3125,26883483
72.25,27233758
73.203125,27540297
74.1875,27877919
75.0625,28217518
76.0,28574031
76.84375,28890482
77.84375,29244726
78.81251,29611954
79.765625,29982568
80.671875,30358022
81.59375,30744573
82.57813,31136945
83.515625,31499767
84.40625,31860909
85.390625,32241736
86.29687,32627046
87.234375,32995562
88.21875,33360471
89.171875,33688864
90.125,34058647
91.04687,34386333
91.96875,34798443
